AC,AF,AR,AS,AY,A_Goal_Dif,A_Shots_Faced,A_Shots_Total,Average_away_points,Average_home_points,Away_points,Away_points_elo,FTAG,FTHG,FTR,HC,HF,HR,HS,HY,H_Goal_Dif,H_Shots_Faced,H_Shots_Total,Home_points,Home_points_elo,Season,away_streak_away_team,away_streak_home_team,home_streak_away_team,home_streak_home_team,FTR_H_score,FTR_A_score,FTR_D_score
9,14,0,17,4,-1,6.666666666666666,9.666666666666666,1.0,0.6666666666666666,3,1069.2151536245397,3,2,A,3,12,0,14,3,-2,5.583333333333334,8.333333333333334,2,953.7200793993825,2018-2019,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.27097389101982117,0.51236480474472046,0.21666125953197479
8,7,0,15,1,28,0.8900754900734648,1.021358821322365,2.8823529411764706,2.1666666666666665,49,1255.0031340535702,4,0,A,2,5,0,3,1,27,0.1758673436591493,0.3414795295238368,39,1108.9636993981892,2019-2020,0.8222222222222222,0.9333333333333333,1.0,0.9555555555555556,0.22326824069023132,0.47417902946472168,0.30255275964736938
2,5,0,10,0,-2,12.5,15.0,0.0,3.0,0,958.6176552472796,1,3,H,5,9,0,25,0,1,20.0,15.0,3,1128.6198394358614,2018-2019,0.0,1.0,0.0,0.0,0.72710102796554565,0.14160619676113129,0.13129276037216187
14,5,0,23,2,8,0.8447961490324973,0.6542921729099269,1.6296296296296295,0.9629629629629629,44,1097.6738897509947,2,2,D,4,8,0,9,2,-17,0.33784385437566256,0.4596279225185519,26,969.3768190879701,2019-2020,0.6888888888888889,0.0,0.4,0.28888888888888886,0.25392898917198181,0.52551263570785522,0.22055843472480774
2,7,0,5,2,-12,0.22348255907686124,0.3635814178446701,1.173913043478261,1.4782608695652173,27,990.21634585933,2,0,A,5,11,0,24,0,9,1.0174170297419114,0.4180087138058766,34,1083.9070965673127,2019-2020,0.5333333333333333,0.5333333333333333,0.3333333333333333,0.6444444444444445,0.75488960742950439,0.066576480865478516,0.17853391170501709
5,4,0,16,1,12,2.562301587301587,1.9361111111111111,3.0,1.3333333333333333,18,1213.0551252169284,1,0,A,6,8,0,12,1,1,1.8601190476190477,1.0208333333333333,8,1004.5456696775283,2019-2020,1.0,0.4444444444444444,1.0,0.5,0.17507024109363556,0.61608415842056274,0.20884555578231812
3,9,0,11,1,-8,0.5818023571867675,0.6360471437353494,0.9473684210526315,0.6842105263157895,18,936.4254329316634,0,3,H,6,16,1,20,3,-21,1.0148420306234944,0.2968406124698911,13,966.0701421447952,2019-2020,0.06666666666666667,0.35555555555555557,0.3333333333333333,0.2222222222222222,0.50100529193878174,0.24625249207019806,0.25274214148521423
4,11,0,12,0,0,3.733333333333333,6.666666666666666,1.5,0.25,6,1078.2446620922105,2,1,A,10,13,0,4,0,-3,1.275,2.375,1,974.5070674841235,2018-2019,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.0,0.19050781428813934,0.62021636962890625,0.18927574157714844
9,19,0,7,4,8,0.19172739234213848,0.09391351665912369,1.4722222222222223,0.8611111111111112,53,1080.1230739938944,0,1,H,8,13,0,8,2,-27,0.22774073458768385,0.4264071797443022,31,927.4245538385935,2019-2020,0.3333333333333333,0.08888888888888889,0.9111111111111111,0.17777777777777778,0.32125642895698547,0.29831111431121826,0.38043242692947388
8,9,0,17,1,10,3.726388888888889,5.3583333333333325,3.0,0.6,15,1154.1356102338448,0,0,D,1,11,0,6,2,-6,1.4666666666666668,2.8,3,973.6922510138579,2018-2019,1.0,0.16666666666666666,1.0,0.0,0.13851025700569153,0.69214284420013428,0.169346883893013
2,9,0,6,1,23,0.191223692803739,0.5016055553271265,2.0,2.484848484848485,66,1145.3714123963239,0,2,H,9,5,0,15,0,55,0.4567329895426566,0.5289216444503255,82,1222.0520976562486,2018-2019,0.26666666666666666,0.4666666666666667,0.8666666666666667,0.7777777777777778,0.73520064353942871,0.095503576099872589,0.16929572820663452
7,11,0,14,0,-2,0.9170014538513345,0.6720232616213518,1.4,0.6,21,1011.1830225554174,0,1,H,2,11,0,14,2,-18,0.9181902758622206,0.6910444137955298,9,959.3746733980075,2018-2019,0.3333333333333333,0.37777777777777777,0.5777777777777777,0.4222222222222222,0.33064395189285278,0.36935317516326904,0.30000284314155579
1,4,0,8,0,-2,2.5416666666666665,4.708333333333333,1.0,3.0,4,994.1376884977944,1,3,H,10,5,0,21,0,9,5.616666666666667,7.083333333333334,12,1198.1825391210004,2019-2020,0.3333333333333333,1.0,0.1111111111111111,1.0,0.83694279193878174,0.061222746968269348,0.10183440148830414
4,9,0,13,2,-10,0.478143100392797,0.38800681099831574,1.2592592592592593,1.962962962962963,34,1010.3602628140751,1,5,H,9,11,0,16,2,18,0.587768924543972,0.45752988723121635,53,1126.633774058576,2018-2019,0.0,0.17777777777777778,0.7777777777777778,1.0,0.79289150238037109,0.0714854896068573,0.13562290370464325
2,11,1,8,1,-12,1.3521329365079366,2.8170634920634923,0.2857142857142857,2.142857142857143,2,924.2973104312229,0,1,H,6,7,0,19,2,7,2.610813492063492,1.8865079365079365,15,1134.4184030868923,2018-2019,0.1111111111111111,0.8,0.13333333333333333,0.6666666666666666,0.82321345806121826,0.06656869500875473,0.11021777987480164
3,9,0,6,3,-20,0.2708995232333284,0.5015885575998806,0.9565217391304348,1.9130434782608696,22,975.1580383497769,2,2,D,11,10,0,28,1,13,1.2040341091559295,0.8968186197423067,44,1137.5332926493877,2018-2019,0.15555555555555556,0.5111111111111111,0.4666666666666667,0.7777777777777778,0.7146294116973877,0.07423824816942215,0.21113227307796478
3,14,0,7,1,-7,0.29587707164064775,0.9886809342974885,1.0384615384615385,1.2307692307692308,27,974.3856713067362,4,1,A,8,7,0,27,2,-3,1.029472321788874,0.7957526882995928,32,1014.8406559393019,2018-2019,0.4888888888888889,0.6444444444444445,0.26666666666666666,0.26666666666666666,0.55428093671798706,0.21585708856582642,0.22986195981502533
8,6,1,8,1,0,0.6051166544544521,0.471633162362329,1.5384615384615385,1.3846153846153846,20,1024.9992583520898,0,2,H,4,7,0,7,2,1,0.5546621336275974,0.7652698707863639,18,1022.7216458293166,2018-2019,0.3333333333333333,0.4222222222222222,0.4666666666666667,0.3333333333333333,0.55142909288406372,0.23934489488601685,0.20922602713108063
2,12,0,9,5,-8,2.8,5.0,0.0,1.5,0,957.9052839815197,3,1,A,4,15,0,16,2,1,4.091666666666667,4.458333333333333,6,1041.1158127932765,2018-2019,0.0,0.3333333333333333,0.0,0.7777777777777778,0.65107303857803345,0.18482215702533722,0.16410474479198456
3,9,0,12,1,-13,0.3322529619541748,0.2933595923044678,1.0277777777777777,1.7222222222222223,37,981.0003577420745,1,1,D,2,10,0,11,3,28,0.31024086329527983,0.4789119419253529,62,1103.848732366963,2019-2020,0.1111111111111111,0.6,0.6,0.9555555555555556,0.70006269216537476,0.10974190384149551,0.19019535183906555
3,19,0,13,4,6,0.678380182492494,0.5676036498498792,1.6842105263157894,1.263157894736842,32,1098.3314843434298,2,1,A,2,13,0,7,5,-3,0.3956714830917424,0.9134296618348478,24,1065.4457429942045,2019-2020,0.6666666666666666,0.35555555555555557,0.5333333333333333,0.26666666666666666,0.31973892450332642,0.45619186758995056,0.22406917810440063
1,9,0,17,2,15,0.9950829260722711,0.9114926693008804,2.2941176470588234,1.411764705882353,39,1162.0838018817942,6,2,A,2,13,0,10,0,2,0.587687012090372,0.5783662176266963,24,1043.5005961271258,2018-2019,0.8666666666666667,0.4,0.7333333333333333,0.8666666666666667,0.21345588564872742,0.51672840118408203,0.26981568336486816
4,14,0,8,2,-8,1.1346588403880071,2.2119295634920637,0.625,2.0,5,969.9187689906694,0,0,D,6,10,0,10,1,4,1.2790619488536157,1.5115575396825398,16,1046.8958216137526,2018-2019,0.3,0.5,0.2,0.8,0.59657800197601318,0.21487468481063843,0.18854729831218719
5,13,0,12,2,0,12.5,13.0,1.0,0.0,1,1010.7645403805288,2,1,A,10,10,0,22,0,-2,14.5,7.0,0,930.5755746706975,2019-2020,0.0,0.0,0.3333333333333333,0.0,0.34975513815879822,0.43831437826156616,0.21193045377731323
5,10,0,9,1,-1,0.6494988371470474,0.7424825572057095,1.0714285714285714,1.8571428571428572,15,951.6059352746062,1,2,H,9,18,0,25,2,8,1.7619236351629703,1.4288545274445572,26,1118.092578253466,2019-2020,0.28888888888888886,0.9333333333333333,0.4666666666666667,0.6,0.72721982002258301,0.1038004457950592,0.16897971928119659
7,12,0,15,1,30,0.5180371114777772,0.5411133443333145,1.8275862068965518,0.9310344827586207,53,1091.701075249156,1,1,D,2,15,0,8,0,-17,0.27874659397271867,0.3623978191815594,27,977.4364579033169,2019-2020,0.6444444444444445,0.4,0.4,0.7333333333333333,0.20421111583709717,0.49703162908554077,0.29875725507736206
5,9,0,11,3,25,0.3248593401576526,0.3700769055178421,1.9411764705882353,1.411764705882353,66,1129.668608493061,1,3,H,5,12,0,11,2,-1,0.33321337909574184,0.6624682683509637,48,1006.1289781695042,2018-2019,0.4,0.17777777777777778,0.9333333333333333,0.7777777777777778,0.2455463707447052,0.51610708236694336,0.23834651708602905
7,14,0,15,2,1,1.2658780420325557,1.456414546423227,1.1666666666666667,1.0833333333333333,14,1071.37216404739,3,2,A,3,12,0,11,3,-6,0.9011102299513758,0.7144329893678852,13,999.2209616846718,2019-2020,0.13333333333333333,0.4888888888888889,0.5333333333333333,0.6444444444444445,0.27203711867332458,0.52707397937774658,0.20088887214660645
5,11,0,8,3,-1,3.875,7.5,1.3333333333333333,1.6666666666666667,4,1014.012296441217,1,3,H,4,9,0,13,1,1,5.208333333333333,7.833333333333333,5,1042.791728307777,2019-2020,1.0,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.64509129524230957,0.17179675400257111,0.18311195075511932
6,17,0,22,3,-3,3.0858878968253967,2.6871031746031746,0.7142857142857143,0.8571428571428571,5,927.5539054487634,5,1,A,10,14,0,21,1,-7,2.8426339285714284,1.7410714285714286,6,960.2449806486972,2019-2020,0.0,0.0,0.4,0.6666666666666666,0.32369980216026306,0.2670842707157135,0.40921598672866821
7,9,0,10,1,0,1.5115575396825398,2.0924603174603176,1.8571428571428572,1.8571428571428572,13,1035.4604082410685,4,0,A,10,11,1,14,3,3,2.0255952380952382,2.204761904761905,13,1038.8228676912297,2018-2019,0.5,0.6111111111111112,0.8,0.9,0.41790583729743958,0.24750842154026031,0.33458566665649414
1,6,0,5,3,0,0.239247394735309,0.7419374736474166,1.3478260869565217,2.608695652173913,31,1018.994164166528,1,1,D,7,13,0,10,1,41,0.45194097266887184,0.846583344052923,60,1218.1941258429033,2018-2019,0.4444444444444444,0.8666666666666667,0.5333333333333333,1.0,0.82912963628768921,0.045611161738634109,0.1252591609954834
9,11,0,20,0,62,0.6323821057814604,0.8686094907881915,2.5,1.1818181818181819,80,1234.8952371351827,3,1,A,2,5,0,7,0,-4,0.2087129407849824,0.09623998668940151,39,982.7764094139168,2018-2019,0.7333333333333333,0.6444444444444445,1.0,0.4888888888888889,0.10805045068264008,0.66432493925094604,0.22762459516525269
7,10,0,10,2,49,0.3685817756403922,0.6888714935713729,2.4642857142857144,1.2857142857142858,69,1216.1382013124348,0,0,D,3,12,0,7,1,0,0.25657610420981247,0.4407070220845611,36,1021.4192792217872,2018-2019,0.6,0.26666666666666666,0.8666666666666667,0.2,0.1360156387090683,0.72609120607376099,0.13789312541484833
5,11,0,11,2,1,0.3148114827526595,0.33321337909574184,1.457142857142857,1.4285714285714286,51,1011.2888551978828,2,1,A,4,10,0,10,3,0,0.28994743583288946,0.4381076899840214,50,1028.834075148992,2018-2019,0.17777777777777778,0.4,0.6888888888888889,0.8222222222222222,0.48194524645805359,0.23750042915344238,0.28055429458618164
0,12,0,4,1,-18,0.1491019165267627,0.17485366274935532,0.9259259259259259,1.7857142857142858,25,930.2666647658374,0,4,H,9,15,0,15,2,26,0.5411133443333145,0.6922869856661211,50,1088.904431168726,2019-2020,0.3333333333333333,0.6444444444444445,0.4,0.24444444444444444,0.76003170013427734,0.072777882218360901,0.1671903133392334
3,9,0,8,1,-18,0.7290223477332852,0.7482681727994227,0.45454545454545453,2.4545454545454546,5,919.875088329097,0,2,H,6,11,0,20,1,16,1.780568720438512,1.3668246452621453,27,1179.2427761577296,2018-2019,0.1111111111111111,0.8222222222222222,0.3333333333333333,0.9111111111111111,0.89559692144393921,0.041387572884559631,0.063015513122081757
5,9,0,8,2,0,0.48609143058460824,0.7496457505229479,1.2941176470588236,2.176470588235294,22,1014.1690259005527,1,0,A,9,10,0,17,0,21,0.9790062893404387,0.6221132081278963,37,1158.0977822624484,2018-2019,0.37777777777777777,0.6666666666666666,0.28888888888888886,0.6444444444444445,0.8568263053894043,0.03981437161564827,0.10335935652256012
5,8,0,15,1,4,11.166666666666666,18.5,3.0,0.5,6,1130.075503150319,2,1,A,4,16,0,6,3,-1,6.5,13.5,1,989.356153758948,2018-2019,1.0,0.3333333333333333,1.0,0.0,0.16927926242351532,0.581673264503479,0.24904742836952209
4,9,0,6,4,-11,0.6149959415584415,0.7649553571428571,0.8,0.8,8,991.1754891461212,2,4,H,10,7,0,22,1,-6,2.115448532948533,1.2699338624338625,8,979.0269941532671,2018-2019,0.24444444444444444,0.2222222222222222,0.24444444444444444,0.2,0.47824397683143616,0.24037258327007294,0.28138348460197449
1,16,0,9,1,-9,2.1041666666666665,3.625,0.4,1.2,2,950.7571508402684,1,3,H,3,10,0,18,2,-1,3.6152777777777776,3.6916666666666664,6,1018.7713819071134,2018-2019,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.654837965965271,0.16424989700317383,0.18091216683387756
6,11,0,13,2,2,0.6857570710844484,0.715141421688967,1.4210526315789473,1.1578947368421053,27,1044.0849510780222,0,1,H,6,10,0,11,0,-6,0.5831004214091319,0.662008428182637,22,992.595730335466,2018-2019,0.15555555555555556,0.2,0.7111111111111111,0.6444444444444445,0.36516132950782776,0.38706165552139282,0.24777701497077942
1,21,1,7,1,-4,0.6235042262906846,0.4820507154882155,1.2727272727272727,0.45454545454545453,14,1007.1004039635149,1,2,H,4,7,0,20,2,-15,1.7534808192707498,1.041769831248998,5,919.3463843538636,2018-2019,0.2222222222222222,0.08888888888888889,0.6222222222222222,0.13333333333333333,0.46936327219009399,0.26810413599014282,0.2625325620174408
2,16,1,10,4,-1,4.291666666666667,7.166666666666667,1.0,1.3333333333333333,3,938.2030454791246,0,1,H,13,15,0,22,2,0,6.416666666666667,3.6666666666666665,4,1012.4369917535821,2019-2020,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.55109554529190063,0.25890359282493591,0.19000081717967987
4,5,0,9,1,2,7.0,12.0,3.0,3.0,6,1114.288704718801,1,3,H,6,8,0,25,1,4,13.333333333333334,15.0,6,1180.149560032926,2019-2020,1.0,1.0,1.0,1.0,0.57920604944229126,0.1570916473865509,0.26370227336883545
7,12,1,8,4,0,4.0,8.0,1.0,1.3333333333333333,3,1025.6591070904299,2,3,H,7,12,0,15,1,-1,5.666666666666667,7.666666666666667,4,1030.0975514743272,2019-2020,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.0,0.49863433837890625,0.26947027444839478,0.23189540207386017
7,12,0,12,2,-18,0.34101644403236636,0.6176084291975555,1.1944444444444444,1.0277777777777777,43,1001.2318377526469,0,0,D,9,13,0,11,4,-16,0.30487688338438096,0.2804446852220959,37,981.8318272189372,2019-2020,0.4666666666666667,0.4222222222222222,0.4888888888888889,0.26666666666666666,0.45010802149772644,0.26161718368530273,0.28827473521232605
6,9,0,11,1,-7,0.9821522524864539,1.7679792823239004,1.25,0.9166666666666666,15,1008.7427277247444,0,2,H,11,10,0,17,1,-3,1.3947558008799328,1.1318254114391266,11,937.3261097555993,2019-2020,0.4,0.2,0.5111111111111111,0.6222222222222222,0.43298998475074768,0.30696746706962585,0.26004257798194885
6,12,0,15,1,-1,0.4132418225900781,0.28994743583288946,1.3888888888888888,1.8888888888888888,50,1024.941040255073,0,3,H,6,6,0,19,0,21,0.5260015277497384,0.4620565267403205,68,1140.5424638646043,2018-2019,0.4,0.5555555555555556,0.6444444444444445,0.7777777777777778,0.77834784984588623,0.065324626863002777,0.15632753074169159
4,16,0,12,2,-20,0.6250933544885106,0.5018670897702119,0.7894736842105263,1.4736842105263157,15,928.0009180165159,1,0,A,10,14,0,16,0,2,0.8275949774489069,0.5518995489781373,28,1035.8187539293665,2018-2019,0.022222222222222223,0.5555555555555556,0.6,0.4666666666666667,0.57764595746994019,0.19883394241333008,0.22352008521556854
5,12,0,14,1,-5,0.5074254585243705,0.7153382972067455,1.25,1.4285714285714286,35,1013.6098546601129,1,2,H,1,15,0,6,5,-1,0.21361419116861516,0.19481154388983904,40,1027.8889746453117,2018-2019,0.6444444444444445,0.5333333333333333,0.06666666666666667,0.5111111111111111,0.42515701055526733,0.29737934470176697,0.2774636447429657
5,11,0,7,0,-6,0.31946010732367863,0.3475824684446085,1.1818181818181819,1.8636363636363635,26,997.7681285890998,1,2,H,6,11,0,20,1,12,0.8968186197423067,0.6268282540730546,41,1133.6201566099244,2018-2019,0.28888888888888886,0.5111111111111111,0.5333333333333333,0.6,0.71852445602416992,0.089511550962924957,0.19196397066116333
7,13,0,13,1,-26,0.34809844038388643,0.22774073458768385,0.918918918918919,1.027027027027027,34,932.4551358056442,1,1,D,0,16,0,10,2,-13,0.2719013937356362,0.3322529619541748,38,982.2125654545813,2019-2020,0.08888888888888889,0.2222222222222222,0.2,0.6,0.46502131223678589,0.24601000547409058,0.28896862268447876
6,11,0,16,2,-13,0.448402133160537,0.5908789269398685,1.2777777777777777,0.8611111111111112,46,999.056781256954,2,0,A,12,12,0,11,2,-25,0.30877887779763774,0.4248184785125962,31,961.0322755954907,2019-2020,0.5333333333333333,0.0,0.4888888888888889,0.2222222222222222,0.39798286557197571,0.31174758076667786,0.29026958346366882
4,8,0,10,2,-13,0.40995390800090026,0.6588016080234054,1.04,1.44,26,978.8162180099304,1,2,H,8,10,0,16,2,3,0.6310607535169793,0.4075795914414617,36,1035.7927737206142,2019-2020,0.26666666666666666,0.4444444444444444,0.28888888888888886,0.4666666666666667,0.5609060525894165,0.15601685643196106,0.28307709097862244
5,11,0,13,3,-6,5.958333333333334,10.833333333333334,0.0,1.0,0,981.6323864991977,1,1,D,6,5,0,13,2,-2,4.708333333333333,5.833333333333333,3,994.6357717179313,2019-2020,0.0,0.3333333333333333,0.0,0.0,0.34782248735427856,0.42091163992881775,0.23126585781574249
5,14,0,14,2,6,0.5259247699744442,0.7258935592844354,1.4444444444444444,1.4814814814814814,39,1054.4067369689049,3,2,A,4,12,0,13,3,8,0.4720769542724018,0.21815471962725125,40,1081.2206428113636,2019-2020,0.4888888888888889,0.3111111111111111,0.5333333333333333,0.4666666666666667,0.47967055439949036,0.19566334784030914,0.32466614246368408
1,6,0,6,0,-9,0.4332483440594593,0.49872516089188956,1.1428571428571428,1.3571428571428572,16,1002.0261241747298,2,0,A,8,10,0,13,2,4,0.9143859029092785,0.7157885436391761,19,1025.783412987364,2019-2020,0.13333333333333333,0.5555555555555556,0.6,0.35555555555555557,0.55866527557373047,0.18729265034198761,0.25404205918312073
3,6,0,13,0,22,0.6442349727977534,0.5289344287528218,2.25,0.9,45,1161.2470249206335,3,0,A,5,6,0,6,1,-19,0.3154806359280243,0.6250933544885106,18,937.1148105238807,2018-2019,0.8,0.1111111111111111,0.9333333333333333,0.6,0.14271838963031769,0.64984846115112305,0.20743308961391449
2,7,0,7,2,-1,1.1919146825396827,2.5353174603174606,1.5714285714285714,1.7142857142857142,11,1022.8373740984263,2,1,A,2,11,0,9,3,1,1.4639136904761905,2.711309523809524,12,1044.6725555035284,2019-2020,0.3333333333333333,0.5333333333333333,0.6,0.5,0.50664383172988892,0.23335684835910797,0.25999927520751953
9,12,0,17,1,1,1.4320255940047606,1.6163327220618886,1.3333333333333333,1.3333333333333333,16,1037.0729425430745,2,1,A,5,10,1,9,2,0,0.8028199303589929,1.436659094666907,16,1017.6231316896583,2019-2020,0.35555555555555557,0.3111111111111111,0.4222222222222222,0.4444444444444444,0.43546241521835327,0.28721439838409424,0.27732318639755249
3,11,0,11,3,2,1.2467201278659612,1.467201278659612,1.3333333333333333,2.7777777777777777,12,1081.4273465997278,1,2,H,8,9,0,21,3,14,2.2396698633156964,1.3966986331569666,25,1220.6367454647861,2019-2020,0.23333333333333334,0.9555555555555556,0.6888888888888889,1.0,0.71247178316116333,0.10777349025011063,0.17975468933582306
5,4,0,13,1,23,0.6587933671829574,0.1758673436591493,2.0526315789473686,1.0555555555555556,39,1104.563188858908,2,1,A,5,16,0,14,4,-10,0.7680967073069842,0.593837438832701,19,990.3037144301878,2019-2020,0.9333333333333333,0.4,0.8444444444444444,0.08888888888888889,0.22967427968978882,0.50960373878479004,0.26072195172309875
2,9,0,10,1,-15,0.42249110373271415,0.5622775933178535,0.9583333333333334,0.9583333333333334,23,976.8695554587175,1,1,D,4,10,0,15,3,-20,0.6108359809293331,0.2708995232333284,23,977.767516337491,2018-2019,0.3111111111111111,0.26666666666666666,0.4888888888888889,0.4666666666666667,0.50261145830154419,0.19601675868034363,0.30137175321578979
1,13,0,8,1,-9,0.516971803926125,0.7885206667441251,0.8125,0.625,13,961.361145475018,1,0,A,10,5,0,15,1,-17,0.9101922227388272,0.47326778656006163,10,929.3498506567165,2018-2019,0.3333333333333333,0.3111111111111111,0.4666666666666667,0.24444444444444444,0.37346148490905762,0.3219664990901947,0.30457198619842529
0,6,0,5,4,-9,0.3058299054429469,0.5049382979730448,0.8823529411764706,2.588235294117647,15,961.6283136428865,3,2,A,13,7,0,19,0,38,1.1011192933912823,0.8201472810430817,44,1233.9563411466524,2018-2019,0.06666666666666667,0.7111111111111111,0.28888888888888886,1.0,0.83996719121932983,0.067151010036468506,0.092881835997104645
5,13,0,15,1,-27,0.4264071797443022,0.3506584707948796,0.8571428571428571,1.2857142857142858,30,926.3987735583186,1,1,D,5,15,0,9,2,-11,0.2550266185336267,0.18095826721055908,45,1025.2672691939642,2019-2020,0.044444444444444446,0.2,0.17777777777777778,0.6444444444444445,0.35513749718666077,0.34007048606872559,0.30479198694229126
6,12,0,17,3,29,0.6479621354957742,0.49497765838590413,2.3076923076923075,1.0384615384615385,60,1169.4595414548492,1,2,H,7,9,0,10,1,-18,0.38406101991585373,0.3696475377280513,27,983.4254689402678,2018-2019,0.6666666666666666,0.4444444444444444,0.4,0.6888888888888889,0.14623451232910156,0.67094564437866211,0.18281985819339752
3,12,0,9,1,-25,0.46331790755109425,0.7296760585729781,0.7,1.9,14,925.2226701321898,1,4,H,8,7,0,16,0,12,0.7819048927575535,0.4200027479086212,38,1120.9417205312402,2018-2019,0.022222222222222223,0.4666666666666667,0.5333333333333333,0.6,0.81017029285430908,0.085633933544158936,0.10419586300849915
6,12,0,6,2,-1,0.6781301106301106,1.459431216931217,1.2,1.3,12,1001.4282064983432,0,3,H,7,8,0,13,1,1,1.282179307960558,1.1039723875661376,13,1012.7366838764397,2019-2020,0.2,0.4666666666666667,0.6666666666666666,0.4,0.43394073843955994,0.29128047823905945,0.274778813123703
11,15,0,17,2,-11,0.7058517968110641,0.6462949202766035,1.2916666666666667,2.9166666666666665,31,1000.1670156427932,0,4,H,6,9,0,16,0,41,0.6626635890987661,0.5665897274691535,70,1277.3731716155778,2019-2020,0.6666666666666666,1.0,0.5333333333333333,1.0,0.79087954759597778,0.065995745360851288,0.14312465488910675
1,10,0,3,2,-5,0.1239535689336369,0.5946534990754703,1.3214285714285714,1.6071428571428572,37,1025.5043045978432,0,4,H,6,8,0,17,1,8,0.6153377982424999,0.8447961490324973,45,1095.875383357023,2019-2020,0.5333333333333333,0.4888888888888889,0.8222222222222222,0.4,0.59237313270568848,0.059228386729955673,0.34839850664138794
6,17,0,2,4,8,0.538219246031746,2.305753968253968,2.0,3.0,14,1067.3192271943076,1,2,H,4,9,0,18,1,13,2.5702876984126983,2.562301587301587,21,1218.5157377609924,2019-2020,0.5,1.0,0.7333333333333333,1.0,0.54281574487686157,0.11771513521671295,0.33946898579597473
6,14,0,16,2,21,0.4620565267403205,0.6340349626515354,1.9142857142857144,1.8285714285714285,67,1140.6069286960444,1,1,D,6,9,0,7,3,13,0.2041419595492979,0.3491105437747244,64,1134.5742160904022,2018-2019,0.4,0.6,0.7777777777777778,0.7111111111111111,0.36876505613327026,0.24738471210002899,0.38385012745857239
2,19,0,9,2,2,14.0,19.0,3.0,1.0,3,1018.1174295325445,3,1,A,5,8,0,8,1,0,12.0,16.0,1,1035.5775595273576,2018-2019,0.0,0.3333333333333333,1.0,0.0,0.34232676029205322,0.2892109751701355,0.3684622049331665
4,7,0,10,2,-17,0.33064551119474117,0.2500108470369779,0.9,1.4,27,974.6074549322175,0,2,H,9,12,0,15,2,7,0.49512317675025114,0.34881847925778436,42,1075.0219464538898,2019-2020,0.0,0.3111111111111111,0.3111111111111111,0.4888888888888889,0.77359205484390259,0.083295226097106934,0.14311273396015167
9,8,0,16,0,-9,0.7822272840164949,1.209000248362888,1.2857142857142858,1.2857142857142858,27,1011.8674572920286,0,2,H,5,17,0,15,5,0,0.7200990412794036,0.8421789081468786,27,1029.1276744348258,2018-2019,0.0,0.24444444444444444,0.4222222222222222,0.4888888888888889,0.56857365369796753,0.23058228194713593,0.20084401965141296
4,12,0,13,3,19,1.1064482654369807,1.383827450680749,2.3333333333333335,2.25,28,1161.5245745844456,1,3,H,4,19,0,18,0,10,1.4612704662878273,0.9965160617417562,27,1148.423863538877,2018-2019,0.8666666666666667,1.0,0.6444444444444445,0.6,0.36161425709724426,0.34357613325119019,0.29480960965156555
6,14,0,7,2,9,0.3131053827687092,0.8276345692177305,1.6666666666666667,2.0,40,1098.2940223185785,2,2,D,4,16,0,14,2,28,0.5929902532770825,0.8247563319270625,48,1101.2406111764756,2019-2020,0.5111111111111111,0.6666666666666666,0.4888888888888889,0.4888888888888889,0.50389564037322998,0.1837383359670639,0.31236597895622253
5,11,0,8,4,6,0.25505367685907765,0.4167713363495614,1.4375,1.625,46,1074.2272897668365,2,0,A,3,6,0,10,2,11,0.31186909156655435,0.2916800216962945,52,1068.3169577745693,2019-2020,0.26666666666666666,0.8222222222222222,0.7777777777777778,0.4,0.53559833765029907,0.17742696404457092,0.28697460889816284
5,13,1,21,3,-3,7.875,10.5,1.0,0.3333333333333333,3,1101.220283041073,2,0,A,2,7,0,9,2,-4,4.25,8.0,1,1003.8418535313043,2018-2019,0.0,0.2222222222222222,0.6666666666666666,0.0,0.18273986876010895,0.62619340419769287,0.19106669723987579
3,8,0,11,1,25,0.3724265691537363,0.5452236437658249,2.033333333333333,2.4516129032258065,61,1148.7321059072551,1,2,H,10,5,0,14,0,52,0.4544142668607406,0.5412565395436993,76,1216.8701006428623,2018-2019,0.6,0.6,0.6222222222222222,0.8222222222222222,0.63425779342651367,0.1607213169336319,0.20502083003520966
3,8,0,8,2,-9,0.5839510655417619,1.3432170486681896,0.8,1.2,12,959.3728810330579,2,3,H,5,10,0,13,1,-3,0.8856496402787946,1.1703942444607127,18,1000.0944960338583,2018-2019,0.044444444444444446,0.5111111111111111,0.24444444444444444,0.6,0.48364913463592529,0.24676428735256195,0.26958653330802917
9,8,0,18,2,7,14.166666666666666,24.5,3.0,0.5,6,1191.4448399146827,1,1,D,5,13,0,11,1,-2,7.333333333333333,11.0,1,950.1081978721094,2018-2019,1.0,0.0,1.0,0.3333333333333333,0.17194846272468567,0.61706078052520752,0.21099074184894562
4,10,0,8,2,2,1.0309826940035274,1.278844246031746,1.5,2.25,12,1026.6182730335788,1,3,H,6,10,0,19,2,9,2.2581790123456793,1.323611111111111,18,1114.2763419013381,2018-2019,0.4,0.6,0.6,0.6,0.68846398591995239,0.096887193620204926,0.21464881300926208
