AC,AF,AR,AS,AY,A_Goal_Dif,A_Shots_Faced,A_Shots_Total,Average_away_points,Average_home_points,Away_points,Away_points_elo,FTAG,FTHG,FTR,HC,HF,HR,HS,HY,H_Goal_Dif,H_Shots_Faced,H_Shots_Total,Home_points,Home_points_elo,Season,away_streak_away_team,away_streak_home_team,home_streak_away_team,home_streak_home_team,FTR_H_score,FTR_A_score,FTR_D_score
6,6,0,17,1,23,1.253742822289532,1.8061423343429792,2.0714285714285716,1.2857142857142858,29,1183.1751588497318,4,1,A,3,9,0,4,1,0,0.34257259249421945,1.1385888874132921,18,1001.5809647481481,2019-2020,0.4888888888888889,0.26666666666666666,0.7333333333333333,0.7333333333333333,0.17118464410305023,0.55632764101028442,0.27248772978782654
0,5,0,3,0,-4,0.1046886509709382,0.24534818009908405,1.4,2.7666666666666666,42,1026.0096309625228,0,4,H,6,7,0,21,0,45,0.6887016673107889,0.3497516866344569,83,1271.9585632194862,2019-2020,0.4,0.8222222222222222,0.3111111111111111,1.0,0.82182157039642334,0.043247140944004059,0.1349312961101532
5,14,0,14,2,6,0.5259247699744442,0.7258935592844354,1.4444444444444444,1.4814814814814814,39,1054.4067369689049,3,2,A,4,12,0,13,3,8,0.4720769542724018,0.21815471962725125,40,1081.2206428113636,2019-2020,0.4888888888888889,0.3111111111111111,0.5333333333333333,0.4666666666666667,0.48399713635444641,0.20833720266819,0.30766561627388
5,9,0,8,1,-15,0.26721625643723307,0.016487693116993,1.1724137931034482,0.4827586206896552,34,1004.7746568200561,2,0,A,6,14,0,8,3,-36,0.27418443299911266,0.22553298997337928,14,889.0072597575665,2018-2019,0.0,0.08888888888888889,0.6222222222222222,0.06666666666666667,0.20730434358119965,0.5499616265296936,0.24273400008678436
4,11,0,8,1,0,3.625,6.5,1.3333333333333333,1.3333333333333333,4,1000.4867624352208,2,2,D,3,6,0,13,0,-3,6.5,13.0,4,1098.2508016718855,2019-2020,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.71299922466278076,0.11574159562587738,0.17125912010669708
2,9,0,11,2,-1,0.33376914944074854,0.34815108098545045,1.393939393939394,0.4117647058823529,46,1027.0192156856835,2,1,A,2,15,0,13,2,-48,0.37757790036575856,0.21522651280155056,14,875.6782164142489,2018-2019,0.37777777777777777,0.0,0.7111111111111111,0.2,0.2154223620891571,0.57530844211578369,0.20926915109157562
2,9,0,10,4,13,0.44816136436623716,1.2040341091559295,1.875,1.3333333333333333,45,1134.9238786744336,1,0,A,7,14,0,17,4,0,0.6895698957894123,0.239247394735309,32,1022.0927401172187,2018-2019,0.5111111111111111,0.4888888888888889,0.9555555555555556,0.5333333333333333,0.25132787227630615,0.5154111385345459,0.23326098918914795
3,9,0,2,3,-1,1.0208333333333333,4.125,1.0,1.4,5,990.9381771380471,2,0,A,12,9,0,16,1,-2,3.3222222222222224,3.9333333333333336,7,1028.9431909550312,2019-2020,0.3333333333333333,0.16666666666666666,0.5,1.0,0.53677076101303101,0.22507409751415253,0.23815511167049408
2,6,0,13,3,-37,0.35516849935336825,0.4964029754279934,0.8378378378378378,1.7837837837837838,31,922.0251877919378,2,0,A,11,9,0,26,3,13,0.7007141834705187,0.6271389718797107,66,1132.3674036655611,2018-2019,0.13333333333333333,0.35555555555555557,0.26666666666666666,0.8222222222222222,0.7679780125617981,0.064942218363285065,0.16707967221736908
3,12,0,9,2,-6,0.575122236559042,0.7770780215037162,1.375,1.125,22,1018.6511208928521,0,1,H,4,15,0,7,0,-8,0.43875945806064054,0.4589107870308887,18,990.7554782350746,2019-2020,0.26666666666666666,0.24444444444444444,0.7333333333333333,0.5333333333333333,0.41393283009529114,0.27692297101020813,0.30914413928985596
4,13,0,12,3,-2,3.35,4.75,1.0,1.0,4,998.8524786838548,2,2,D,1,10,0,14,2,0,4.208333333333333,7.041666666666666,4,994.2490803746142,2018-2019,0.0,0.3333333333333333,0.7777777777777778,0.2222222222222222,0.41700994968414307,0.27248281240463257,0.31050723791122437
10,11,0,17,1,0,2.5032490079365077,3.025992063492063,1.2857142857142858,1.7142857142857142,9,1025.3651951176462,2,1,A,2,10,1,8,2,3,1.278844246031746,2.230753968253968,12,1038.3907231623257,2018-2019,0.2777777777777778,0.4,0.6,0.6666666666666666,0.44694441556930542,0.27453610301017761,0.27851948142051697
2,9,0,6,1,23,0.191223692803739,0.5016055553271265,2.0,2.484848484848485,66,1145.3714123963239,0,2,H,9,5,0,15,0,55,0.4567329895426566,0.5289216444503255,82,1222.0520976562486,2018-2019,0.26666666666666666,0.4666666666666667,0.8666666666666667,0.7777777777777778,0.72275185585021973,0.10131999850273132,0.17592814564704895
3,6,0,7,0,-7,0.36849546835073094,0.7384048353653492,1.1,1.380952380952381,22,992.3855149457398,0,1,H,7,11,0,13,1,2,0.5983618921719241,0.1639616277823312,29,1027.3601958285096,2019-2020,0.4,0.5777777777777777,0.06666666666666667,0.5777777777777777,0.55758589506149292,0.22183345258235931,0.22058060765266418
5,8,0,13,0,-10,0.3522490571401009,0.3854641713238344,1.135135135135135,0.7027027027027027,42,982.4462642506376,4,0,A,5,6,0,16,1,-43,0.42548791361197685,0.16854071725511915,26,907.1003382142126,2018-2019,0.24444444444444444,0.13333333333333333,0.7333333333333333,0.2,0.25854536890983582,0.51508325338363647,0.22637134790420532
5,13,0,12,2,0,12.5,13.0,1.0,0.0,1,1010.7645403805288,2,1,A,10,10,0,22,0,-2,14.5,7.0,0,930.5755746706975,2019-2020,0.0,0.0,0.3333333333333333,0.0,0.3648165762424469,0.39293903112411499,0.2422444075345993
7,9,0,10,1,0,1.5115575396825398,2.0924603174603176,1.8571428571428572,1.8571428571428572,13,1035.4604082410685,4,0,A,10,11,1,14,3,3,2.0255952380952382,2.204761904761905,13,1038.8228676912297,2018-2019,0.5,0.6111111111111112,0.8,0.9,0.44017240405082703,0.23388618230819702,0.32594138383865356
8,12,0,20,2,-1,1.4859157093113566,0.8028199303589929,1.2307692307692308,1.3076923076923077,16,1008.8630714122841,2,3,H,4,10,0,15,0,2,1.1618484315737538,1.2658780420325557,17,1078.7519727272656,2019-2020,0.3111111111111111,0.1111111111111111,0.6222222222222222,0.5333333333333333,0.66691815853118896,0.14162993431091309,0.19145181775093079
9,12,1,11,1,-6,1.6486111111111112,2.188888888888889,1.0,1.2857142857142858,7,1008.7780644174487,0,1,H,7,5,0,9,2,1,1.348809523809524,1.7904761904761906,9,1006.8538718050288,2019-2020,0.16666666666666666,0.2,0.7,0.6666666666666666,0.42812544107437134,0.25173729658126831,0.32013723254203796
0,10,0,3,1,-16,0.34301379369087703,0.7731517305996473,0.8,2.2,8,971.8203667356523,1,2,H,17,11,0,26,3,23,2.6148582050665383,2.7634402557319224,22,1183.301026385477,2019-2020,0.4888888888888889,0.8,0.08888888888888889,0.6444444444444445,0.81777340173721313,0.049118313938379288,0.13310830295085907
6,11,0,10,1,24,0.70503160642675,1.2805057028279994,2.6,1.5333333333333334,39,1197.515128779882,4,0,A,6,9,0,8,2,3,0.5264723692811,0.42355790849759933,23,1027.0245782352365,2018-2019,0.6444444444444445,0.4666666666666667,0.8222222222222222,0.4888888888888889,0.19172602891921997,0.58706837892532349,0.22120557725429535
5,10,0,12,3,-4,8.166666666666666,12.5,0.0,2.0,0,974.0063692686455,2,0,A,8,9,1,12,1,3,7.5,10.5,4,1007.1803182163221,2019-2020,0.0,1.0,0.0,0.3333333333333333,0.3976740837097168,0.28503990173339844,0.31728598475456238
1,6,0,14,4,-17,0.42090940286665557,0.310919697466289,1.1515151515151516,1.064516129032258,38,998.9454677821693,5,0,A,4,10,1,8,2,-14,0.2534998203849404,0.11199425231809224,33,977.9368802678752,2018-2019,0.13333333333333333,0.13333333333333333,0.4666666666666667,0.2222222222222222,0.39399757981300354,0.298805832862854,0.30719661712646484
6,9,0,7,4,26,0.22628799101886882,0.24121571260380215,2.032258064516129,1.34375,63,1138.0142866446934,0,1,H,9,8,0,23,1,3,0.7135337819486236,0.546614804304577,43,1028.7560651634208,2018-2019,0.15555555555555556,0.6,1.0,0.4444444444444444,0.44048547744750977,0.35441145300865173,0.20510300993919373
5,11,0,6,3,4,0.6185608795461226,1.4227305545534712,1.6363636363636365,2.4545454545454546,18,1046.750520626658,0,0,D,5,7,0,15,4,19,1.383827450680749,1.6059294081689914,27,1164.6803816501185,2018-2019,0.3333333333333333,0.8666666666666667,0.5111111111111111,0.7777777777777778,0.60193175077438354,0.10451820492744446,0.29355007410049438
2,14,0,6,5,0,0.667030792799022,2.0043695135882635,1.3636363636363635,1.1818181818181819,15,1000.5372143104674,1,3,H,5,10,0,21,2,2,1.880288145175298,1.5634577421035756,13,1069.1221034515331,2019-2020,0.4,0.24444444444444444,0.4888888888888889,0.6,0.65128433704376221,0.14620877802371979,0.20250694453716278
4,8,0,19,0,25,0.5826147876066323,0.22628799101886882,1.96875,1.4375,63,1132.3704990314575,1,0,A,6,12,1,11,2,0,0.34815108098545045,0.4889856725198645,46,1029.9980000164655,2018-2019,0.24444444444444444,0.37777777777777777,1.0,0.6,0.22838126122951508,0.5751183032989502,0.19650037586688995
1,6,0,6,0,-9,0.4332483440594593,0.49872516089188956,1.1428571428571428,1.3571428571428572,16,1002.0261241747298,2,0,A,8,10,0,13,2,4,0.9143859029092785,0.7157885436391761,19,1025.783412987364,2019-2020,0.13333333333333333,0.5555555555555556,0.6,0.35555555555555557,0.54341214895248413,0.20205654203891754,0.25453129410743713
7,6,0,11,0,21,0.48277663628569,0.5866392708565608,2.0434782608695654,1.3043478260869565,47,1148.9100263434918,0,4,H,3,8,0,12,1,-9,0.5195330204420588,0.4687924906094128,30,1012.0661742342446,2018-2019,0.6,0.0,0.7111111111111111,0.6444444444444445,0.20654991269111633,0.57504516839981079,0.21840491890907288
1,8,0,10,2,8,0.9581927409010742,0.5401201499118166,2.1,1.5,21,1137.366400988648,3,2,A,5,11,0,16,1,0,1.6931100188391854,2.6242102072310405,15,991.8848389006831,2018-2019,0.7333333333333333,0.4666666666666667,0.6,0.5333333333333333,0.2000882625579834,0.54445493221282959,0.25545674562454224
3,9,0,11,0,-16,0.35659343103976054,0.4109897932723372,1.1935483870967742,0.9032258064516129,37,987.276984121119,3,1,A,5,18,0,8,3,-18,0.26036163971166604,0.3315724707733135,28,974.7833296230257,2019-2020,0.6666666666666666,0.08888888888888889,0.2,0.5777777777777777,0.39161968231201172,0.26087751984596252,0.34750276803970337
11,9,0,7,4,39,0.27486527710095926,0.6962277588268585,2.111111111111111,1.5,57,1188.9889099227266,0,2,H,2,11,0,12,2,12,0.43200924995558293,0.5282682487119043,42,1084.6411429359796,2019-2020,0.5333333333333333,0.4888888888888889,0.9111111111111111,0.7111111111111111,0.40493249893188477,0.33629950881004333,0.25876796245574951
4,13,0,8,3,-15,0.3627500284544689,0.3432506544527852,0.9545454545454546,1.0909090909090908,21,935.4843937867382,1,1,D,3,11,0,10,3,-5,0.4541530585256156,0.44552034608915875,24,986.8728768556032,2019-2020,0.17777777777777778,0.3333333333333333,0.4666666666666667,0.24444444444444444,0.58204084634780884,0.18735934793949127,0.23059971630573273
7,9,0,11,2,-20,0.5015885575998806,0.5365368247972552,0.9545454545454546,1.4545454545454546,21,974.2329017546346,0,0,D,1,14,0,9,1,0,0.4240192055951177,0.7524417286877074,32,1026.269464427752,2018-2019,0.17777777777777778,0.4,0.4666666666666667,0.2222222222222222,0.5332416296005249,0.21970736980438232,0.24705097079277039
5,4,0,16,1,12,2.562301587301587,1.9361111111111111,3.0,1.3333333333333333,18,1213.0551252169284,1,0,A,6,8,0,12,1,1,1.8601190476190477,1.0208333333333333,8,1004.5456696775283,2019-2020,1.0,0.4444444444444444,1.0,0.5,0.16341635584831238,0.62559139728546143,0.210992231965065
10,14,0,19,1,10,0.863229661225531,0.8542822081872131,1.7727272727272727,1.1818181818181819,39,1106.935112094955,0,1,H,1,9,0,7,1,-13,0.3147957533150266,0.24030232624561296,26,1001.0733337976496,2019-2020,0.35555555555555557,0.28888888888888886,0.3333333333333333,0.5777777777777777,0.18482847511768341,0.54004037380218506,0.27513119578361511
0,4,0,2,0,-11,0.45946814373897704,2.5946814373897706,0.5555555555555556,2.5555555555555554,5,930.9259451915605,1,4,H,8,6,0,19,0,13,2.0350710978835975,1.3507109788359788,23,1176.9612082084018,2018-2019,0.1,0.9111111111111111,0.17777777777777778,0.9333333333333333,0.83223468065261841,0.05968712642788887,0.10807812213897705
5,14,0,5,2,9,0.21815471962725125,0.8901774299357833,1.5384615384615385,1.5769230769230769,40,1086.429085670656,1,2,H,3,14,0,17,1,7,0.6542921729099269,0.6658886685680272,41,1092.4640523716794,2019-2020,0.5333333333333333,0.6888888888888889,0.4666666666666667,0.24444444444444444,0.50796395540237427,0.14130176603794098,0.35073432326316833
5,10,0,13,1,15,0.818795694969021,0.9195268144733567,2.125,0.5625,34,1136.4346938269857,2,3,H,4,12,0,12,3,-17,0.7547191810789893,0.8302260783428176,9,948.9685446220302,2018-2019,0.8222222222222222,0.1111111111111111,0.6888888888888889,0.24444444444444444,0.1605447381734848,0.65191066265106201,0.1875445544719696
4,6,0,10,0,0,7.833333333333333,13.5,1.0,2.0,2,1029.5778811330651,2,1,A,7,11,0,8,1,1,6.5,11.5,4,1013.7014891258523,2019-2020,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.39057588577270508,0.3015449047088623,0.30787920951843262
5,11,0,13,4,7,0.4645543777335311,0.4720769542724018,1.4285714285714286,1.3571428571428572,40,1075.7311499774412,1,1,D,3,16,0,21,5,-6,0.7347367986949713,0.30736716215416987,38,1009.0529463920032,2019-2020,0.3111111111111111,0.35555555555555557,0.6666666666666666,0.3111111111111111,0.37967956066131592,0.33876600861549377,0.28155437111854553
1,6,0,6,0,9,0.18564320857548688,0.31186909156655435,1.5757575757575757,1.4545454545454546,52,1064.2282224257485,0,1,H,6,5,0,7,2,1,0.2149937822663428,0.309788597055655,48,1037.0616219853969,2019-2020,0.8222222222222222,0.4444444444444444,0.5777777777777777,0.5333333333333333,0.40856322646141052,0.30477651953697205,0.28666022419929504
10,8,0,15,3,0,1.639000496031746,1.3900049603174602,1.3333333333333333,0.4444444444444444,12,1017.5066450057288,0,0,D,5,14,0,7,5,-16,0.7920764440035273,0.9207644400352734,4,973.6477074359706,2019-2020,0.6,0.1111111111111111,0.37777777777777777,0.1,0.47318655252456665,0.27271002531051636,0.2541033923625946
1,13,0,14,2,0,14.0,0.0,0.0,0.0,0,1176.237745875152,5,0,A,1,6,0,5,2,0,5.0,0.0,0,1018.4647279809145,2019-2020,0.0,0.0,0.0,0.0,0.18961054086685181,0.5937950611114502,0.216594398021698
7,16,0,19,2,27,0.6922869856661211,0.38403559865139186,1.8518518518518519,0.6666666666666666,50,1096.3618931337692,0,1,H,6,13,0,11,1,-27,0.40108776903589743,0.23045753300512775,18,919.9199151970176,2019-2020,0.4888888888888889,0.044444444444444446,0.24444444444444444,0.28888888888888886,0.14941196143627167,0.67349392175674438,0.17709407210350037
3,12,0,9,1,-25,0.46331790755109425,0.7296760585729781,0.7,1.9,14,925.2226701321898,1,4,H,8,7,0,16,0,12,0.7819048927575535,0.4200027479086212,38,1120.9417205312402,2018-2019,0.022222222222222223,0.4666666666666667,0.5333333333333333,0.6,0.77683663368225098,0.090320244431495667,0.13284312188625336
4,16,0,17,0,8,4.55,5.75,3.0,2.25,12,1153.526100716763,2,1,A,5,17,0,11,0,5,3.233333333333333,5.166666666666666,9,1132.2886514450595,2018-2019,1.0,0.8333333333333334,1.0,1.0,0.38810503482818604,0.329029381275177,0.28286558389663696
8,7,0,13,1,16,1.3668246452621453,2.0350710978835975,2.6,2.2,26,1181.0506301859016,1,1,D,5,7,0,12,1,11,1.175074354657688,0.9258179012345679,22,1117.8882084531976,2018-2019,0.9111111111111111,0.6222222222222222,0.9111111111111111,0.6666666666666666,0.38087362051010132,0.29576891660690308,0.32335746288299561
3,12,0,7,2,-20,0.2200109587791414,0.26036163971166604,0.875,1.6875,28,970.5952709212867,0,3,H,5,9,0,21,0,13,0.6529403056144085,0.5470300852754786,54,1102.0042500361533,2019-2020,0.08888888888888889,0.28888888888888886,0.35555555555555557,0.5111111111111111,0.80470097064971924,0.0587785504758358,0.13652040064334869
5,13,0,19,3,5,13.666666666666666,22.0,2.0,2.0,4,1181.8622657010649,3,1,A,4,7,0,10,1,1,7.5,12.5,4,1021.8987698971255,2019-2020,1.0,1.0,0.3333333333333333,0.3333333333333333,0.17882125079631805,0.5823899507522583,0.23878876864910126
5,6,0,8,1,6,0.4431941834289554,0.8638836685791076,1.5263157894736843,2.0,29,1034.408396117572,0,2,H,8,5,0,16,1,29,0.8219165235545786,0.4383304710915709,38,1178.646572581849,2019-2020,0.4666666666666667,0.4222222222222222,0.5777777777777777,0.8666666666666667,0.68865460157394409,0.095395751297473907,0.21594960987567902
3,15,0,16,3,7,0.7942085801186901,0.678380182492494,1.75,1.15,35,1104.6788640796235,1,1,D,5,8,0,16,2,-4,0.8014476139614924,0.8303998931913412,23,990.8279899037051,2019-2020,0.5333333333333333,0.24444444444444444,0.5333333333333333,0.4666666666666667,0.24869804084300995,0.51650810241699219,0.23479379713535309
3,15,1,10,1,-21,0.7320908658962393,1.713453854339829,0.6,1.5333333333333334,9,925.7859876826037,1,4,H,10,11,0,20,1,-1,1.2952300312831493,0.7236805005303889,23,1111.7502310220893,2018-2019,0.0,0.3111111111111111,0.26666666666666666,0.6444444444444445,0.76537638902664185,0.10896150022745132,0.12566213309764862
7,11,0,13,5,-17,1.1137195197742071,1.4783537570646945,0.5833333333333334,1.1666666666666667,7,925.8077251586947,2,0,A,7,12,0,18,3,-5,1.5432572430141875,2.062344159184437,14,1008.9849668141424,2019-2020,0.044444444444444446,0.06666666666666667,0.26666666666666666,0.4888888888888889,0.51999908685684204,0.16349424421787262,0.31650659441947937
3,6,0,8,1,-11,0.3311913258643647,0.27978314660911846,1.0,2.25,24,974.0669454589208,0,1,H,6,6,0,21,0,26,0.8694191180335072,0.735477950837681,54,1163.2518827369279,2018-2019,0.4222222222222222,0.6666666666666666,0.28888888888888886,0.6666666666666666,0.83737647533416748,0.048495199531316757,0.11412832140922546
7,15,0,10,0,-17,0.3315724707733135,0.27874659397271867,0.9333333333333333,1.3,28,978.9306488173838,0,1,H,1,13,0,9,1,-11,0.2921878890308548,0.057824559956499044,39,1007.4767847784702,2019-2020,0.4,0.5111111111111111,0.5777777777777777,0.4888888888888889,0.34525260329246521,0.33769473433494568,0.31705266237258911
6,19,0,13,5,1,6.083333333333334,11.333333333333334,1.3333333333333333,2.0,4,1095.4972665061944,2,2,D,11,13,0,26,3,0,8.25,7.0,6,1103.0355526560545,2019-2020,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.47708442807197571,0.23166400194168091,0.29125151038169861
10,5,0,17,1,57,0.4987637997012188,0.4567329895426566,2.5,0.9117647058823529,85,1225.1870731752426,2,0,A,5,6,0,7,1,-33,0.20876327008725595,0.3067144530539585,31,930.0738398531889,2018-2019,0.4666666666666667,0.4,1.0,0.4666666666666667,0.098218165338039398,0.73600506782531738,0.16577674448490143
5,6,0,10,2,1,1.5100446428571428,2.080357142857143,1.5714285714285714,1.7142857142857142,11,1028.6179724127448,0,1,H,14,12,0,12,1,1,1.7519345238095239,2.0154761904761904,12,1104.5418917156892,2019-2020,0.6666666666666666,0.5,0.36666666666666664,0.7777777777777778,0.5789218544960022,0.15390221774578094,0.26717597246170044
9,11,0,20,0,62,0.6323821057814604,0.8686094907881915,2.5,1.1818181818181819,80,1234.8952371351827,3,1,A,2,5,0,7,0,-4,0.2087129407849824,0.09623998668940151,39,982.7764094139168,2018-2019,0.7333333333333333,0.6444444444444445,1.0,0.4888888888888889,0.11423905938863754,0.65909606218338013,0.22666484117507935
2,13,0,8,3,-3,1.6065476190476191,3.2458333333333336,1.0,1.3333333333333333,6,986.1097694489786,0,2,H,5,5,0,24,2,-1,3.8404761904761906,2.8833333333333333,8,1095.5630957615297,2019-2020,0.5555555555555556,0.5,0.2222222222222222,0.2777777777777778,0.66943168640136719,0.1418050229549408,0.18876329064369202
6,15,0,14,2,3,0.5772786176737329,0.43196544184332275,1.4166666666666667,1.4166666666666667,34,1049.7342647202147,0,0,D,4,14,0,15,3,7,0.6406966811896764,1.0174170297419114,34,1076.3647310123806,2019-2020,0.4444444444444444,0.5333333333333333,0.5777777777777777,0.7555555555555555,0.49322372674942017,0.19418579339981079,0.31259053945541382
3,10,1,9,1,-4,0.31022303812744556,0.6169141819508124,1.2666666666666666,1.0,38,1012.2378668785373,2,1,A,9,9,0,13,1,-23,0.4232644526471475,0.1211980320615729,30,979.0313891181137,2018-2019,0.4,0.4,0.2,0.8,0.43477442860603333,0.31934592127799988,0.24587966501712799
7,9,0,8,3,-6,0.30736716215416987,0.6062805403167565,1.3703703703703705,1.1481481481481481,37,1009.2164500852257,0,0,D,11,11,0,21,4,-17,0.7611219911473811,0.3114157521266698,31,998.0518348308769,2019-2020,0.5333333333333333,0.15555555555555556,0.3111111111111111,0.4888888888888889,0.47029027342796326,0.22556762397289276,0.30414208769798279
1,9,0,5,2,-16,0.3149724107667272,0.9844758045678176,1.0,1.7777777777777777,18,970.7122228720665,2,0,A,8,10,0,10,3,8,0.5676036498498792,0.7844693471477049,32,1108.3828013482073,2019-2020,0.24444444444444444,0.6666666666666666,0.3333333333333333,0.7333333333333333,0.71081787347793579,0.079036399722099304,0.21014577150344849
9,11,0,16,5,4,1.5747733285233283,1.3225066137566137,1.9,0.3,19,1045.1827375103353,0,1,H,8,12,0,10,1,-8,0.9926806006493507,0.9194866071428571,3,941.2522469405451,2018-2019,0.6,0.2,0.6666666666666666,0.0,0.38091582059860229,0.35868933796882629,0.26039484143257141
5,11,0,13,3,6,0.7844693471477049,1.1204482486586875,1.7058823529411764,1.5294117647058822,29,1101.0183526317278,2,0,A,3,9,1,5,4,8,0.3099695240799506,0.5794514334391112,26,1090.564221364811,2019-2020,0.8,0.35555555555555557,0.7333333333333333,0.6888888888888889,0.40975332260131836,0.23414599895477295,0.3561006486415863
5,6,0,19,3,-13,1.5596232318671555,1.2751020142730212,0.6666666666666666,0.4166666666666667,8,969.1952053338765,2,3,H,2,10,0,10,2,-20,0.8253094113640989,0.7290223477332852,5,916.3274554825996,2018-2019,0.37777777777777777,0.0,0.15555555555555556,0.3333333333333333,0.33162513375282288,0.35001251101493835,0.31836238503456116
8,7,0,13,0,3,0.9036441422418399,0.5546621336275974,1.5,0.5714285714285714,21,1031.7063208965283,1,1,D,10,12,0,25,0,-21,1.713453854339829,0.7018078150974356,8,923.189037121818,2018-2019,0.4222222222222222,0.0,0.5111111111111111,0.4888888888888889,0.38830128312110901,0.27694723010063171,0.33475145697593689
2,13,0,7,2,14,0.1893558646986431,0.19552285854843765,1.5675675675675675,1.135135135135135,58,1086.0742660980934,1,1,D,7,11,0,13,3,-19,0.3473460617016646,0.1991503446632561,42,1002.7763274157354,2019-2020,0.2,0.3333333333333333,0.7777777777777778,0.6,0.50660145282745361,0.24600774049758911,0.2473907470703125
4,10,0,9,3,-9,0.2621743389818737,0.43827620334745215,1.1714285714285715,0.9714285714285714,41,984.022812388802,1,1,D,7,7,0,9,2,-22,0.2548887003790145,0.17599321364452214,34,967.4359190871864,2018-2019,0.24444444444444444,0.3111111111111111,0.8666666666666667,0.26666666666666666,0.402300626039505,0.31443107128143311,0.2832682728767395
5,12,0,18,3,0,1.7731973755411254,1.505171130952381,1.7,2.0,17,1118.016280205611,2,1,A,9,12,0,18,4,7,1.7570823813532146,1.3279061948853617,20,1051.8519979064545,2018-2019,0.4888888888888889,0.5333333333333333,0.6,0.7777777777777778,0.25069308280944824,0.45607993006706238,0.29322698712348938
8,9,0,11,0,1,0.32484268384186255,0.3694939344651885,1.3823529411764706,1.2352941176470589,47,1018.5715621000527,2,2,D,6,8,0,11,2,-10,0.32964375332706636,0.5375313664473227,42,997.4117981624183,2018-2019,0.3111111111111111,0.1111111111111111,0.6,0.7111111111111111,0.45453393459320068,0.2940106987953186,0.25145536661148071
2,9,0,13,3,-16,0.7641510656154994,0.7547191810789893,0.7058823529411765,0.5882352941176471,12,960.7919287009125,3,1,A,8,12,0,16,2,-18,0.9394551234854904,0.9101922227388272,10,922.1688784141726,2018-2019,0.1111111111111111,0.3111111111111111,0.26666666666666666,0.3333333333333333,0.41693532466888428,0.23416921496391296,0.34889540076255798
5,9,0,12,1,17,0.39053870998823775,0.49723871962360816,1.5806451612903225,1.064516129032258,49,1094.5364269318543,3,0,A,4,10,0,8,0,-7,0.2603921814447794,0.33254980623294056,33,984.4312123755172,2019-2020,0.26666666666666666,0.2222222222222222,0.4888888888888889,0.3333333333333333,0.22110675275325775,0.55252712965011597,0.22636610269546509
7,1,0,19,0,21,1.5930752280448461,1.7099779645829993,2.1666666666666665,1.25,26,1096.5702317553971,2,0,A,6,9,0,7,2,-2,0.5897715994460786,0.667030792799022,15,992.765922615467,2019-2020,0.5333333333333333,0.08888888888888889,1.0,0.4888888888888889,0.20951284468173981,0.55961143970489502,0.23087567090988159
5,12,0,17,1,24,0.8408949222468076,0.6587933671829574,2.1,1.25,42,1109.3463222930775,3,0,A,4,8,0,5,1,-10,0.28665117740348484,1.019674725473181,25,1004.9653432708216,2019-2020,0.8666666666666667,0.5333333333333333,0.8444444444444444,0.7555555555555555,0.15598227083683014,0.58414930105209351,0.25986838340759277
7,11,0,14,0,-2,0.9170014538513345,0.6720232616213518,1.4,0.6,21,1011.1830225554174,0,1,H,2,11,0,14,2,-18,0.9181902758622206,0.6910444137955298,9,959.3746733980075,2018-2019,0.3333333333333333,0.37777777777777777,0.5777777777777777,0.4222222222222222,0.40401056408882141,0.28694990277290344,0.30903947353363037
3,10,0,7,3,-8,0.5559136669106908,0.78279133674967,0.9230769230769231,0.9230769230769231,12,984.2321386370961,3,0,A,7,10,0,16,3,-5,1.244960018590041,1.4294402602605727,12,975.9887445026361,2018-2019,0.3333333333333333,0.2,0.5111111111111111,0.2,0.47619539499282837,0.24365141987800598,0.28015318512916565
9,11,0,10,1,-14,0.3947245549347177,1.0522875381720955,1.2592592592592593,0.8888888888888888,34,997.1422288765885,1,3,H,4,8,0,14,1,-16,0.5094369221707733,0.2642338207816528,24,976.475327235737,2019-2020,0.9333333333333333,0.0,0.4444444444444444,0.35555555555555557,0.46055114269256592,0.21108649671077728,0.32836234569549561
1,14,0,8,1,-1,0.35421428391601345,0.8553570979003357,1.4583333333333333,1.375,35,1005.7659914638642,3,1,A,3,12,0,13,3,2,0.537226094133426,0.43065235333565105,33,1031.7474219885175,2018-2019,0.4666666666666667,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.5093994140625,0.21788671612739563,0.27271378040313721
1,9,0,2,2,-41,0.06457449805433119,0.3246819299559225,0.6,1.7142857142857142,21,904.6232188336987,0,1,H,8,10,0,22,2,14,0.6233579117718397,0.44088482378623056,60,1103.09986310504,2019-2020,0.1111111111111111,0.5111111111111111,0.3333333333333333,0.6666666666666666,0.83369344472885132,0.03914334625005722,0.12716320157051086
5,12,0,15,2,0,15.0,0.0,0.0,0.0,0,1118.504615922382,2,1,A,3,11,0,15,2,0,15.0,0.0,0,1001.0865239279583,2018-2019,0.0,0.0,0.0,0.0,0.18777796626091003,0.5853697657585144,0.22685225307941437
5,8,0,14,2,-16,1.1797628418071127,1.3369169434924644,0.5833333333333334,1.3333333333333333,7,936.9502879342879,2,0,A,3,9,0,12,1,-1,1.0108532693515333,1.141092501569932,16,989.3567952418372,2018-2019,0.13333333333333333,0.6444444444444445,0.15555555555555556,0.5777777777777777,0.5302923321723938,0.21673862636089325,0.25296905636787415
